time, lone, latg, alti, altia, vimag, vrmag, loneip, latgip, tgo, path, azih, pati, alph, beta, thep, psip, eu_r1, eu_r2, eu_i1, eu_i2, inc, ha, hp, aorb, ta, mach, dp, thru, drag, ab, massLV, drng, drngi, delv0, delv1, delv2, delv3, delv4, plon, diip0, diip1, diip2, diip3
  479.8000000,  127.8723080,   24.6221523,  484.6305648,  484.6305648,    4.7491251,    4.7710896,  125.6621440,    3.0696248,  526.4829861,    5.5511549, -174.4740094,    5.5769100,   -0.9430006,  -13.9723891,   -5.1429435,   28.3383220,    3.4833569, -160.5778836,   -5.1429435,   28.3383220,   90.0258949,  505.1232049,-4745.1118176, 4258.1426936,  176.5071796,   17.4102392,    0.0000000,   33.3425597,    0.0000000,    1.3206337, 2574.5215337, 1092.4896979, 3496.6193618,    1.1341845,    0.0767091,    1.8242866,    0.1129996,    7.5133388,  309.8650803,    0.0650689,    0.2197138,   -0.1045219,   -0.0242855
  480.4000000,  127.8697811,   24.5984579,  484.9066865,  484.9066865,    4.7559703,    4.7781593,  125.6475443,    3.0067841,  526.6162033,    5.5109762, -174.4500757,    5.5367678,   -0.9351648,  -13.9515206,   -5.1988130,   28.3453560,    3.4494377, -160.5754040,   -5.1988130,   28.3453560,   90.0542722,  505.2045574,-4738.8438402, 4261.3173586,  176.5151716,   17.4360372,    0.0000000,   33.3425597,    0.0000000,    1.3238515, 2568.2638650, 1095.1190777, 3503.6895780,    1.1346276,    0.0767091,    1.8247783,    0.1129996,    7.5211189,  309.8520820,    0.0654462,    0.2243523,   -0.1049478,   -0.0243803
  481.0000000,  127.8672400,   24.5747286,  485.1812183,  485.1812183,    4.7628383,    4.7852516,  125.6328874,    2.9436867,  526.7522194,    5.4709265, -174.4261653,    5.4967510,   -0.9274340,  -13.9306500,   -5.2546825,   28.3523900,    3.4155551, -160.5729442,   -5.2546825,   28.3523900,   90.0826418,  505.2853080,-4732.5399530, 4264.5096775,  176.5231925,   17.4619179,    0.0000000,   33.3425597,    0.0000000,    1.3270850, 2562.0061963, 1097.7523838, 3510.7890563,    1.1350705,    0.0767091,    1.8252664,    0.1129996,    7.5289179,  309.8391014,    0.0658275,    0.2290438,   -0.1053776,   -0.0244759
  481.6000000,  127.8646846,   24.5509644,  485.4541618,  485.4541618,    4.7697292,    4.7923667,  125.6181730,    2.8803301,  526.8910665,    5.4310056, -174.4022781,    5.4568597,   -0.9198083,  -13.9097773,   -5.3105520,   28.3594240,    3.3817092, -160.5705041,   -5.3105520,   28.3594240,   90.1110036,  505.3654575,-4726.1998604, 4267.7197986,  176.5312425,   17.4878816,    0.0000000,   33.3425597,    0.0000000,    1.3303343, 2555.7485276, 1100.3896277, 3517.9180732,    1.1355132,    0.0767091,    1.8257509,    0.1129996,    7.5367360,  309.8261385,    0.0662128,    0.2337890,   -0.1058116,   -0.0245724
  482.2000000,  127.8621149,   24.5271652,  485.7255189,  485.7255189,    4.7766429,    4.7995046,  125.6034004,    2.8167119,  527.0327772,    5.3912137, -174.3784142,    5.4170938,   -0.9122874,  -13.8889025,   -5.3664215,   28.3664580,    3.3479000, -160.5680838,   -5.3664215,   28.3664580,   90.1393577,  505.4450066,-4719.8232632, 4270.9478717,  176.5393217,   17.5139287,    0.0000000,   33.3425597,    0.0000000,    1.3335996, 2549.4908589, 1103.0308209, 3525.0769094,    1.1359557,    0.0767091,    1.8262319,    0.1129996,    7.5445732,  309.8131934,    0.0666021,    0.2385889,   -0.1062497,   -0.0246697
  482.8000000,  127.8595309,   24.5033309,  485.9952910,  485.9952910,    4.7835796,    4.8066655,  125.5885692,    2.7528296,  527.1773843,    5.3515507, -174.3545735,    5.3774536,   -0.9048713,  -13.8680258,   -5.4222910,   28.3734920,    3.3141277, -160.5656833,   -5.4222910,   28.3734920,   90.1677042,  505.5239562,-4713.4098591, 4274.1940485,  176.5474305,   17.5400595,    0.0000000,   33.3425597,    0.0000000,    1.3368809, 2543.2331902, 1105.6759749, 3532.2658492,    1.1363981,    0.0767091,    1.8267094,    0.1129996,    7.5524298,  309.8002660,    0.0669955,    0.2434441,   -0.1066920,   -0.0247679
  483.4000000,  127.8569326,   24.4794613,  486.2634801,  486.2634801,    4.7905394,    4.8138493,  125.5736788,    2.6886806,  527.3249213,    5.3120167, -174.3307560,    5.3379389,   -0.8975598,  -13.8471473,   -5.4781605,   28.3805260,    3.2803924, -160.5633026,   -5.4781605,   28.3805260,   90.1960430,  505.6023069,-4706.9593424, 4277.4584822,  176.5555690,   17.5662742,    0.0000000,   33.3425597,    0.0000000,    1.3401785, 2536.9755215, 1108.3251012, 3539.4851811,    1.1368402,    0.0767091,    1.8271834,    0.1129996,    7.5603056,  309.7873562,    0.0673930,    0.2483555,   -0.1071386,   -0.0248669
  484.0000000,  127.8543199,   24.4555565,  486.5300877,  486.5300877,    4.7975224,    4.8210563,  125.5587287,    2.6242624,  527.4754223,    5.2726116, -174.3069615,    5.2985498,   -0.8903528,  -13.8262671,   -5.5340300,   28.3875600,    3.2466942, -160.5609416,   -5.5340300,   28.3875600,   90.2243743,  505.6800596,-4700.4714039, 4280.7413279,  176.5637374,   17.5925731,    0.0000000,   33.3425597,    0.0000000,    1.3434923, 2530.7178528, 1110.9782114, 3546.7351977,    1.1372822,    0.0767091,    1.8276538,    0.1129996,    7.5682010,  309.7744641,    0.0677947,    0.2533239,   -0.1075895,   -0.0249668
  484.6000000,  127.8516928,   24.4316162,  486.7951155,  486.7951155,    4.8045285,    4.8282864,  125.5437184,    2.5595723,  527.6289215,    5.2333354, -174.2831901,    5.2592864,   -0.8832502,  -13.8053852,   -5.5898995,   28.3945940,    3.2130332, -160.5586004,   -5.5898995,   28.3945940,   90.2526980,  505.7572150,-4693.9457307, 4284.0427422,  176.5719359,   17.6189566,    0.0000000,   33.3425597,    0.0000000,    1.3468226, 2524.4601840, 1113.6353172, 3554.0161957,    1.1377239,    0.0767091,    1.8281207,    0.1129996,    7.5761158,  309.7615897,    0.0682007,    0.2583501,   -0.1080449,   -0.0250677
  485.2000000,  127.8490512,   24.4076404,  487.0585653,  487.0585653,    4.8115581,    4.8355398,  125.5286474,    2.4946077,  527.7854542,    5.1941882, -174.2594416,    5.2201487,   -0.8762518,  -13.7845018,   -5.6457690,   28.4016280,    3.1794096, -160.5562790,   -5.6457690,   28.4016280,   90.2810142,  505.8337740,-4687.3820066, 4287.3628837,  176.5801648,   17.6454250,    0.0000000,   33.3425597,    0.0000000,    1.3501694, 2518.2025153, 1116.2964304, 3561.3284761,    1.1381655,    0.0767091,    1.8285841,    0.1129996,    7.5840504,  309.7487329,    0.0686110,    0.2634351,   -0.1085046,   -0.0251694
  485.8000000,  127.8463952,   24.3836290,  487.3204388,  487.3204388,    4.8186110,    4.8428165,  125.5135150,    2.4293658,  527.9450556,    5.1551699, -174.2357161,    5.1811367,   -0.8693576,  -13.7636169,   -5.7016385,   28.4086620,    3.1458233, -160.5539774,   -5.7016385,   28.4086620,   90.3093229,  505.9097373,-4680.7799118, 4290.7019127,  176.5884242,   17.6719785,    0.0000000,   33.3425597,    0.0000000,    1.3535329, 2511.9448466, 1118.9615626, 3568.6723443,    1.1386069,    0.0767091,    1.8290441,    0.1129996,    7.5920046,  309.7358937,    0.0690257,    0.2685796,   -0.1089689,   -0.0252721
  486.4000000,  127.8437248,   24.3595818,  487.5807378,  487.5807378,    4.8256874,    4.8501166,  125.4983207,    2.3638440,  528.1077618,    5.1162806, -174.2120135,    5.1422505,   -0.8625673,  -13.7427306,   -5.7575080,   28.4156960,    3.1122746, -160.5516956,   -5.7575080,   28.4156960,   90.3376243,  505.9851057,-4674.1391227, 4294.0599915,  176.5967144,   17.6986175,    0.0000000,   33.3425597,    0.0000000,    1.3569132, 2505.6871779, 1121.6307258, 3576.0481099,    1.1390481,    0.0767091,    1.8295005,    0.1129996,    7.5999787,  309.7230721,    0.0694448,    0.2737846,   -0.1094378,   -0.0253757
  487.0000000,  127.8410398,   24.3354988,  487.8394639,  487.8394639,    4.8327874,    4.8574403,  125.4830640,    2.2980395,  528.2736093,    5.0775203, -174.1883337,    5.1034901,   -0.8558810,  -13.7218429,   -5.8133775,   28.4227300,    3.0787636, -160.5494336,   -5.8133775,   28.4227300,   90.3659183,  506.0598801,-4667.4593121, 4297.4372840,  176.6050357,   17.7253423,    0.0000000,   33.3425597,    0.0000000,    1.3603104, 2499.4295092, 1124.3039319, 3583.4560872,    1.1394891,    0.0767091,    1.8299535,    0.1129996,    7.6079727,  309.7102680,    0.0698685,    0.2790509,   -0.1099113,   -0.0254802
  487.6000000,  127.8383403,   24.3113799,  488.0966189,  488.0966189,    4.8399111,    4.8647875,  125.4677442,    2.2319495,  528.4426354,    5.0388889, -174.1646767,    5.0648555,   -0.8492984,  -13.7009541,   -5.8692470,   28.4297640,    3.0452903, -160.5471915,   -5.8692470,   28.4297640,   90.3942049,  506.1340613,-4660.7401490, 4300.8339561,  176.6133881,   17.7521533,    0.0000000,   33.3425597,    0.0000000,    1.3637247, 2493.1718405, 1126.9811926, 3590.8965950,    1.1399300,    0.0767091,    1.8304031,    0.1129996,    7.6159868,  309.6974816,    0.0702968,    0.2843796,   -0.1103896,   -0.0255858
  488.2000000,  127.8356262,   24.2872250,  488.3522046,  488.3522046,    4.8470585,    4.8721584,  125.4523608,    2.1655711,  528.6148775,    5.0003864, -174.1410424,    5.0263468,   -0.8428194,  -13.6800641,   -5.9251165,   28.4367980,    3.0118549, -160.5449691,   -5.9251165,   28.4367980,   90.4224843,  506.2076500,-4653.9812987, 4304.2501757,  176.6217720,   17.7790507,    0.0000000,   33.3425597,    0.0000000,    1.3671561, 2486.9141718, 1129.6625201, 3598.3699567,    1.1403706,    0.0767091,    1.8308492,    0.1129996,    7.6240210,  309.6847126,    0.0707297,    0.2897715,   -0.1108726,   -0.0256923
  488.8000000,  127.8328975,   24.2630340,  488.6062227,  488.6062227,    4.8542298,    4.8795532,  125.4369133,    2.0989014,  528.7903740,    4.9620129, -174.1174308,    4.9879640,   -0.8364439,  -13.6591731,   -5.9809860,   28.4438320,    2.9784575, -160.5427666,   -5.9809860,   28.4438320,   90.4507564,  506.2806471,-4647.1824223, 4307.6861124,  176.6301877,   17.8060348,    0.0000000,   33.3425597,    0.0000000,    1.3706049, 2480.6565031, 1132.3479265, 3605.8765007,    1.1408111,    0.0767091,    1.8312920,    0.1129996,    7.6320755,  309.6719612,    0.0711674,    0.2952276,   -0.1113605,   -0.0257998
  489.4000000,  127.8301541,   24.2388067,  488.8586749,  488.8586749,    4.8614250,    4.8869718,  125.4214009,    2.0319375,  528.9691637,    4.9237684, -174.0938417,    4.9497072,   -0.8301718,  -13.6382810,   -6.0368555,   28.4508660,    2.9450981, -160.5405839,   -6.0368555,   28.4508660,   90.4790213,  506.3530534,-4640.3431774, 4311.1419380,  176.6386353,   17.8331061,    0.0000000,   33.3425597,    0.0000000,    1.3740711, 2474.3988344, 1135.0374237, 3613.4165598,    1.1412514,    0.0767091,    1.8317313,    0.1129996,    7.6401503,  309.6592273,    0.0716099,    0.3007489,   -0.1118534,   -0.0259083
  490.0000000,  127.8273962,   24.2145431,  489.1095632,  489.1095632,    4.8686442,    4.8944143,  125.4058231,    1.9646763,  529.1512859,    4.8856528, -174.0702753,    4.9115763,   -0.8240029,  -13.6173881,   -6.0927250,   28.4579000,    2.9117770, -160.5384211,   -6.0927250,   28.4579000,   90.5072791,  506.4248698,-4633.4632173, 4314.6178262,  176.6471150,   17.8602648,    0.0000000,   33.3425597,    0.0000000,    1.3775549, 2468.1411656, 1137.7310240, 3620.9904722,    1.1416915,    0.0767091,    1.8321672,    0.1129996,    7.6482456,  309.6465109,    0.0720572,    0.3063364,   -0.1123512,   -0.0260178
  490.6000000,  127.8246235,   24.1902430,  489.3588892,  489.3588892,    4.8758876,    4.9018809,  125.3901793,    1.8971150,  529.3367808,    4.8476662, -174.0467314,    4.8735714,   -0.8179371,  -13.5964943,   -6.1485945,   28.4649340,    2.8784942, -160.5362781,   -6.1485945,   28.4649340,   90.5355298,  506.4960970,-4626.5421914, 4318.1139528,  176.6556272,   17.8875112,    0.0000000,   33.3425597,    0.0000000,    1.3810564, 2461.8834969, 1140.4287396, 3628.5985809,    1.1421314,    0.0767091,    1.8325997,    0.1129996,    7.6563613,  309.6338120,    0.0725095,    0.3119910,   -0.1128541,   -0.0261284
  491.2000000,  127.8218361,   24.1659064,  489.6066547,  489.6066547,    4.8831552,    4.9093716,  125.3744688,    1.8292504,  529.5256888,    4.8098086, -174.0232099,    4.8356926,   -0.8119743,  -13.5755998,   -6.2044640,   28.4719680,    2.8452499, -160.5341550,   -6.2044640,   28.4719680,   90.5637734,  506.5667359,-4619.5797451, 4321.6304954,  176.6641720,   17.9148458,    0.0000000,   33.3425597,    0.0000000,    1.3845758, 2455.6258282, 1143.1305828, 3636.2412341,    1.1425712,    0.0767091,    1.8330288,    0.1129996,    7.6644978,  309.6211305,    0.0729668,    0.3177140,   -0.1133622,   -0.0262401
  491.8000000,  127.8190340,   24.1415332,  489.8528615,  489.8528615,    4.8904470,    4.9168866,  125.3586910,    1.7610794,  529.7180514,    4.7720799, -173.9997109,    4.7979398,   -0.8061143,  -13.5547046,   -6.2603335,   28.4790020,    2.8120441, -160.5320517,   -6.2603335,   28.4790020,   90.5920100,  506.6367873,-4612.5755193, 4325.1676340,  176.6727498,   17.9422687,    0.0000000,   33.3425597,    0.0000000,    1.3881131, 2449.3681595, 1145.8365659, 3643.9187851,    1.1430108,    0.0767091,    1.8334546,    0.1129996,    7.6726550,  309.6084665,    0.0734293,    0.3235062,   -0.1138755,   -0.0263528
  492.4000000,  127.8162171,   24.1171232,  490.0975115,  490.0975115,    4.8977633,    4.9244259,  125.3428452,    1.6925987,  529.9139103,    4.7344802, -173.9762341,    4.7603132,   -0.8003571,  -13.5338088,   -6.3162030,   28.4860360,    2.7788769, -160.5299683,   -6.3162030,   28.4860360,   90.6202397,  506.7062521,-4605.5291511, 4328.7255505,  176.6813608,   17.9697805,    0.0000000,   33.3425597,    0.0000000,    1.3916685, 2443.1104908, 1148.5467012, 3651.6315927,    1.1434502,    0.0767091,    1.8338770,    0.1129996,    7.6808331,  309.5958198,    0.0738969,    0.3293688,   -0.1143941,   -0.0264666
  493.0000000,  127.8133854,   24.0926763,  490.3406064,  490.3406064,    4.9051041,    4.9319896,  125.3269308,    1.6238053,  530.1133082,    4.6970094, -173.9527797,    4.7228126,   -0.7947024,  -13.5129124,   -6.3720725,   28.4930700,    2.7457486, -160.5279048,   -6.3720725,   28.4930700,   90.6484624,  506.7751312,-4598.4402729, 4332.3044291,  176.6900051,   17.9973814,    0.0000000,   33.3425597,    0.0000000,    1.3952422, 2436.8528221, 1151.2610014, 3659.3800210,    1.1438894,    0.0767091,    1.8342960,    0.1129996,    7.6890322,  309.5831906,    0.0743698,    0.3353029,   -0.1149181,   -0.0265815
  493.6000000,  127.8105388,   24.0681925,  490.5821480,  490.5821480,    4.9124694,    4.9395779,  125.3109472,    1.5546959,  530.3162883,    4.6596676, -173.9293475,    4.6854383,   -0.7891501,  -13.4920156,   -6.4279420,   28.5001040,    2.7126591, -160.5258611,   -6.4279420,   28.5001040,   90.6766783,  506.8434253,-4591.3085132, 4335.9044561,  176.6986832,   18.0250717,    0.0000000,   33.3425597,    0.0000000,    1.3988344, 2430.5951534, 1153.9794788, 3667.1644398,    1.1443284,    0.0767091,    1.8347118,    0.1129996,    7.6972523,  309.5705787,    0.0748480,    0.3413096,   -0.1154476,   -0.0266975
  494.2000000,  127.8076774,   24.0436716,  490.8221383,  490.8221383,    4.9198595,    4.9471907,  125.2948936,    1.4852671,  530.5228945,    4.6224547, -173.9059376,    4.6481901,   -0.7837001,  -13.4711185,   -6.4838115,   28.5071380,    2.6796087, -160.5238373,   -6.4838115,   28.5071380,   90.7048873,  506.9111354,-4584.1334956, 4339.5258199,  176.7073952,   18.0528519,    0.0000000,   33.3425597,    0.0000000,    1.4024450, 2424.3374847, 1156.7021460, 3674.9852244,    1.1447673,    0.0767091,    1.8351242,    0.1129996,    7.7054936,  309.5579842,    0.0753316,    0.3473901,   -0.1159827,   -0.0268147
  494.8000000,  127.8048011,   24.0191135,  491.0605790,  491.0605790,    4.9272743,    4.9548283,  125.2787693,    1.4155156,  530.7331714,    4.5853708, -173.8825497,    4.6110681,   -0.7783523,  -13.4502210,   -6.5396810,   28.5141720,    2.6465974, -160.5218334,   -6.5396810,   28.5141720,   90.7330896,  506.9782623,-4576.9148395, 4343.1687114,  176.7161415,   18.0807222,    0.0000000,   33.3425597,    0.0000000,    1.4060743, 2418.0798160, 1159.4290157, 3682.8427560,    1.1452060,    0.0767091,    1.8355333,    0.1129996,    7.7137563,  309.5454071,    0.0758208,    0.3535455,   -0.1165234,   -0.0269331
  495.4000000,  127.8019099,   23.9945181,  491.2974719,  491.2974719,    4.9347140,    4.9624907,  125.2625736,    1.3454379,  530.9471643,    4.5484158, -173.8591839,    4.5740724,   -0.7731065,  -13.4293232,   -6.5955505,   28.5212060,    2.6136254, -160.5198495,   -6.5955505,   28.5212060,   90.7612851,  507.0448069,-4569.6521598, 4346.8333235,  176.7249223,   18.1086831,    0.0000000,   33.3425597,    0.0000000,    1.4097225, 2411.8221472, 1162.1601006, 3690.7374215,    1.1456445,    0.0767091,    1.8359391,    0.1129996,    7.7220403,  309.5328472,    0.0763156,    0.3597770,   -0.1170698,   -0.0270526
  496.0000000,  127.7990037,   23.9698853,  491.5328190,  491.5328190,    4.9421787,    4.9701780,  125.2463059,    1.2750307,  531.1649193,    4.5115897, -173.8358402,    4.5372029,   -0.7679626,  -13.4084253,   -6.6514200,   28.5282400,    2.5806927, -160.5178854,   -6.6514200,   28.5282400,   90.7894740,  507.1107700,-4562.3450666, 4350.5198517,  176.7337378,   18.1367348,    0.0000000,   33.3425597,    0.0000000,    1.4133897, 2405.5644785, 1164.8954134, 3698.6696141,    1.1460828,    0.0767091,    1.8363417,    0.1129996,    7.7303459,  309.5203047,    0.0768161,    0.3660859,   -0.1176220,   -0.0271733
  496.6000000,  127.7960825,   23.9452150,  491.7666221,  491.7666221,    4.9496685,    4.9778902,  125.2299655,    1.2042903,  531.3864831,    4.4748926, -173.8125184,    4.5004598,   -0.7629204,  -13.3875273,   -6.7072895,   28.5352740,    2.5477995, -160.5159412,   -6.7072895,   28.5352740,   90.8176563,  507.1761526,-4554.9931655, 4354.2284936,  176.7425884,   18.1648778,    0.0000000,   33.3425597,    0.0000000,    1.4170760, 2399.3068098, 1167.6349670, 3706.6397327,    1.1465210,    0.0767091,    1.8367409,    0.1129996,    7.7386730,  309.5077794,    0.0773223,    0.3724734,   -0.1181802,   -0.0272952
  497.2000000,  127.7931462,   23.9205070,  491.9988830,  491.9988830,    4.9571834,    4.9856276,  125.2135515,    1.1332133,  531.6119034,    4.4383244, -173.7892185,    4.4638430,   -0.7579798,  -13.3666292,   -6.7631590,   28.5423080,    2.5149460, -160.5140169,   -6.7631590,   28.5423080,   90.8458320,  507.2409555,-4547.5960570, 4357.9594492,  176.7514744,   18.1931124,    0.0000000,   33.3425597,    0.0000000,    1.4207815, 2393.0491411, 1170.3787742, 3714.6481829,    1.1469590,    0.0767091,    1.8371369,    0.1129996,    7.7470220,  309.4952715,    0.0778344,    0.3789408,   -0.1187444,   -0.0274184
  497.8000000,  127.7901950,   23.8957614,  492.2296036,  492.2296036,    4.9647236,    4.9933902,  125.1970632,    1.0617959,  531.8412283,    4.4018852, -173.7659404,    4.4273525,   -0.7531407,  -13.3457311,   -6.8190285,   28.5493420,    2.4821322, -160.5121126,   -6.8190285,   28.5493420,   90.8740011,  507.3051796,-4540.1533373, 4361.7129212,  176.7603960,   18.2214391,    0.0000000,   33.3425597,    0.0000000,    1.4245065, 2386.7914724, 1173.1268479, 3722.6953763,    1.1473968,    0.0767091,    1.8375297,    0.1129996,    7.7553928,  309.4827807,    0.0783525,    0.3854893,   -0.1193146,   -0.0275428
  498.4000000,  127.7872286,   23.8709779,  492.4587858,  492.4587858,    4.9722892,    5.0011782,  125.1804999,    0.9900345,  532.0745071,    4.3655748, -173.7426842,    4.3909884,   -0.7484029,  -13.3248332,   -6.8748980,   28.5563760,    2.4493582, -160.5102282,   -6.8748980,   28.5563760,   90.9021638,  507.3688258,-4532.6645971, 4365.4891144,  176.7693535,   18.2498581,    0.0000000,   33.3425597,    0.0000000,    1.4282511, 2380.5338037, 1175.8792012, 3730.7817313,    1.1478345,    0.0767091,    1.8379192,    0.1129996,    7.7637856,  309.4703072,    0.0788767,    0.3921204,   -0.1198911,   -0.0276685
  499.0000000,  127.7842472,   23.8461564,  492.6864315,  492.6864315,    4.9798803,    5.0089915,  125.1638608,    0.9179253,  532.3117895,    4.3293934, -173.7194497,    4.3547507,   -0.7437662,  -13.3039353,   -6.9307675,   28.5634100,    2.4166242, -160.5083637,   -6.9307675,   28.5634100,   90.9303201,  507.4318951,-4525.1294226, 4369.2882363,  176.7783473,   18.2783698,    0.0000000,   33.3425597,    0.0000000,    1.4320154, 2374.2761350, 1178.6358471, 3738.9076726,    1.1482720,    0.0767091,    1.8383055,    0.1129996,    7.7722004,  309.4578509,    0.0794070,    0.3988353,   -0.1204738,   -0.0277954
  499.6000000,  127.7812505,   23.8212969,  492.9125427,  492.9125427,    4.9874970,    5.0168303,  125.1471451,    0.8454646,  532.5531264,    4.2933409, -173.6962368,    4.3186395,   -0.7392306,  -13.2830377,   -6.9866370,   28.5704440,    2.3839303, -160.5065192,   -6.9866370,   28.5704440,   90.9584700,  507.4943882,-4517.5473946, 4373.1104968,  176.7873776,   18.3069746,    0.0000000,   33.3425597,    0.0000000,    1.4357996, 2368.0184663, 1181.3967987, 3747.0736320,    1.1487093,    0.0767091,    1.8386885,    0.1129996,    7.7806375,  309.4454118,    0.0799436,    0.4056354,   -0.1210630,   -0.0279237
  500.2000000,  127.7782387,   23.7963992,  493.1371211,  493.1371211,    4.9951393,    5.0246948,  125.1303520,    0.7726484,  532.7985693,    4.2574173, -173.6730456,    4.2826547,   -0.7347958,  -13.2621404,   -7.0425065,   28.5774780,    2.3512766, -160.5046946,   -7.0425065,   28.5774780,   90.9866136,  507.5563062,-4509.9180890, 4376.9561086,  176.7964447,   18.3356730,    0.0000000,   33.3425597,    0.0000000,    1.4396039, 2361.7607975, 1184.1620694, 3755.2800481,    1.1491465,    0.0767091,    1.8390684,    0.1129996,    7.7890969,  309.4329899,    0.0804866,    0.4125222,   -0.1216586,   -0.0280533
  500.8000000,  127.7752117,   23.7714632,  493.3601688,  493.3601688,    5.0028075,    5.0325850,  125.1134808,    0.6994729,  533.0481706,    4.2216226, -173.6498760,    4.2467964,   -0.7304618,  -13.2412434,   -7.0983760,   28.5845120,    2.3186632, -160.5028900,   -7.0983760,   28.5845120,   91.0147509,  507.6176499,-4502.2410764, 4380.8252868,  176.8055490,   18.3644652,    0.0000000,   33.3425597,    0.0000000,    1.4434284, 2355.5031288, 1186.9316722, 3763.5273664,    1.1495835,    0.0767091,    1.8394451,    0.1129996,    7.7975787,  309.4205851,    0.0810361,    0.4194970,   -0.1222609,   -0.0281843
  501.4000000,  127.7721694,   23.7464887,  493.5816876,  493.5816876,    5.0105016,    5.0405011,  125.0965306,    0.6259340,  533.3019836,    4.1859568, -173.6267279,    4.2110646,   -0.7262284,  -13.2203468,   -7.1542455,   28.5915460,    2.2860904, -160.5011053,   -7.1542455,   28.5915460,   91.0428821,  507.6784203,-4494.5159220, 4384.7182491,  176.8146908,   18.3933517,    0.0000000,   33.3425597,    0.0000000,    1.4472732, 2349.2454601, 1189.7056206, 3771.8160399,    1.1500203,    0.0767091,    1.8398186,    0.1129996,    7.8060832,  309.4081975,    0.0815921,    0.4265614,   -0.1228699,   -0.0283167
  502.0000000,  127.7691119,   23.7214758,  493.8016795,  493.8016795,    5.0182217,    5.0484431,  125.0795005,    0.5520277,  533.5600626,    4.1504199, -173.6036012,    4.1754593,   -0.7220954,  -13.1994506,   -7.2101150,   28.5985800,    2.2535581, -160.4993406,   -7.2101150,   28.5985800,   91.0710071,  507.7386183,-4486.7421858, 4388.6352162,  176.8238704,   18.4223329,    0.0000000,   33.3425597,    0.0000000,    1.4511386, 2342.9877914, 1192.4839279, 3780.1465287,    1.1504570,    0.0767091,    1.8401889,    0.1129996,    7.8146102,  309.3958270,    0.0821548,    0.4337169,   -0.1234857,   -0.0284505
  502.6000000,  127.7660390,   23.6964242,  494.0201465,  494.0201465,    5.0259679,    5.0564111,  125.0623897,    0.4777498,  533.8224625,    4.1150118, -173.5804959,    4.1399806,   -0.7180628,  -13.1785549,   -7.2659845,   28.6056140,    2.2210665, -160.4975959,   -7.2659845,   28.6056140,   91.0991259,  507.7982449,-4478.9194222, 4392.5764113,  176.8330881,   18.4514092,    0.0000000,   33.3425597,    0.0000000,    1.4550247, 2336.7301227, 1195.2666077, 3788.5193005,    1.1508935,    0.0767091,    1.8405561,    0.1129996,    7.8231601,  309.3834735,    0.0827243,    0.4409650,   -0.1241084,   -0.0285857
  503.2000000,  127.7629508,   23.6713339,  494.2370904,  494.2370904,    5.0337403,    5.0644053,  125.0451974,    0.4030962,  534.0892394,    4.0797327, -173.5574119,    4.1046284,   -0.7141302,  -13.1576598,   -7.3218540,   28.6126480,    2.1886158, -160.4958712,   -7.3218540,   28.6126480,   91.1272388,  507.8573009,-4471.0471801, 4396.5420604,  176.8423443,   18.4805809,    0.0000000,   33.3425597,    0.0000000,    1.4589316, 2330.4724540, 1198.0536733, 3796.9348307,    1.1513299,    0.0767091,    1.8409201,    0.1129996,    7.8317330,  309.3711372,    0.0833008,    0.4483073,   -0.1247381,   -0.0287223
  503.8000000,  127.7598473,   23.6462047,  494.4525133,  494.4525133,    5.0415391,    5.0724258,  125.0279227,    0.3280626,  534.3604503,    4.0445824, -173.5343492,    4.0694029,   -0.7102977,  -13.1367654,   -7.3777235,   28.6196820,    2.1562060, -160.4941664,   -7.3777235,   28.6196820,   91.1553456,  507.9157874,-4463.1250027, 4400.5323923,  176.8516392,   18.5098485,    0.0000000,   33.3425597,    0.0000000,    1.4628596, 2324.2147853, 1200.8451385, 3805.3936025,    1.1517661,    0.0767091,    1.8412810,    0.1129996,    7.8403288,  309.3588179,    0.0838842,    0.4557453,   -0.1253751,   -0.0288604
  504.4000000,  127.7567283,   23.6210365,  494.6664171,  494.6664171,    5.0493644,    5.0804726,  125.0105646,    0.2526447,  534.6361532,    4.0095609, -173.5113077,    4.0343039,   -0.7065650,  -13.1158716,   -7.4335930,   28.6267160,    2.1238374, -160.4924816,   -7.4335930,   28.6267160,   91.1834466,  507.9737052,-4455.1524276, 4404.5476388,  176.8609733,   18.5392124,    0.0000000,   33.3425597,    0.0000000,    1.4668088, 2317.9571166, 1203.6410168, 3813.8961071,    1.1522021,    0.0767091,    1.8416387,    0.1129996,    7.8489479,  309.3465156,    0.0844749,    0.4632808,   -0.1260193,   -0.0290000
  505.0000000,  127.7535938,   23.5958292,  494.8788039,  494.8788039,    5.0572162,    5.0885460,  124.9931223,    0.1768381,  534.9164071,    3.9746684, -173.4882874,    3.9993316,   -0.7029320,  -13.0949785,   -7.4894625,   28.6337500,    2.0915100, -160.4908169,   -7.4894625,   28.6337500,   91.2115416,  508.0310554,-4447.1289864, 4408.5880345,  176.8703469,   18.5686730,    0.0000000,   33.3425597,    0.0000000,    1.4707794, 2311.6994479, 1206.4413221, 3822.4428440,    1.1526380,    0.0767091,    1.8419934,    0.1129996,    7.8575902,  309.3342304,    0.0850728,    0.4709153,   -0.1266709,   -0.0291412
